Veiculo_Titulo,Veiculo_Link_Lote,Veiculo_Imagem,Veiculo_Patio_UF,Veiculo_Ano_Fabricacao,Veiculo_KM,Veiculo_Valor_Lance_Atual,Veiculo_Situacao,Veiculo_Data_Leilao,Veiculo_Tipo_Combustivel,Veiculo_Cor,Veiculo_Possui_Chave,Veiculo_Tipo_Retomada,Veiculo_Tipo,Veiculo_Valor_Fipe,Veiculo_Fabricante,Veiculo_Modelo,Veiculo_Patio_UF_Localizacao
RENAULT/SANDERO EXPRESSION 1.0 16V (2P/4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/renault/sandero-expression-1.0-16v-(2p%2F4p)/ano.2014/336915ae-16fb-11f0-b6cf-02420a00009e,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461260842_aa5df331-b3a9-4257-a96c-725e33eb0ec2_pequena_leilo.webp,GO,2013,188.025,"R$ 14.000,00",Leilão ao vivo em: 3 dias 2h24m44s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"31.413,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/UP BLACK WHITE RED MA (2P/4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volkswagen/up-black-white-red-ma-(2p%2F4p)/ano.2015/13210589-12b5-11ef-b80e-02420a000059,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751639970749_240d9eab-8335-4149-8119-61c4da066942_pequena_leilo.webp,GO,2014,N/A,"R$ 19.400,00",Leilão ao vivo em: 3 dias 2h25m14s,08/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"39.610,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
LAND ROVER/EVOQUE PRESTIGE 2.2,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/land-rover/evoque-prestige-2.2/ano.2015/c63d8c05-4a27-11ed-a391-02420a000011,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461535440_cb43fc51-df9d-4ccb-a840-cdf5c45f5d06_pequena_leilo.webp,GO,2014,91.915,"R$ 58.500,00",Leilão ao vivo em: 3 dias 2h25m43s,08/07/2025,Diesel,Branca,Sim,Recuperado de Financiamento,Carros,"117.911,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/GOL 1.0 (2P/4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volkswagen/gol-1.0-(2p%2F4p)/ano.2009/acb739a3-25d6-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461290591_feb4fde8-54a4-4792-abfa-c03208acf869_pequena_leilo.webp,GO,2008,191.839,"R$ 13.200,00",Leilão ao vivo em: 3 dias 2h26m12s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"22.815,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CHEVROLET/CLASSIC LIFE (2P/4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/classic-life-(2p%2F4p)/ano.2009/38a1b6fa-2cfc-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461320835_348b0f56-b113-44fe-ac4a-98e171548409_pequena_leilo.webp,GO,2008,222.885,"R$ 9.500,00",Leilão ao vivo em: 3 dias 2h26m42s,08/07/2025,Flex,Prata,Sim,-,Carros,"21.078,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FORD/FIESTA (2P/4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/ford/fiesta-(2p%2F4p)/ano.1996/f72b6e8d-4a26-11ed-a391-02420a000011,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461500426_fc669033-172e-4cad-9ce4-e7343dd7bed6_pequena_leilo.webp,GO,1996,13.338,"R$ 1.000,00",Leilão ao vivo em: 3 dias 2h27m11s,08/07/2025,Gasolina,Branca,Não,Recuperado de Financiamento,Carros,"5.870,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
LAND ROVER/EVOQUE PURE P5D,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/land-rover/evoque-pure-p5d/ano.2012/20760b37-a2ba-11ef-9088-02420a0000e0,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461412079_d4c9da31-3046-42ab-ad04-5e6d1f4e3d49_pequena_leilo.webp,GO,2012,123.752,"R$ 38.500,00",Leilão ao vivo em: 3 dias 2h27m41s,08/07/2025,Gasolina,Branca,Sim,Recuperado de Financiamento,Carros,"85.819,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
RENAULT/CLIO EXPRESSION 10 16VH (4P/2P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/renault/clio-expression-10-16vh-(4p%2F2p)/ano.2014/dd938425-f2ed-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461350492_c35960e3-b40e-4207-9ff1-be3f4ab4bc99_pequena_leilo.webp,GO,2013,140.090,"R$ 11.300,00",Leilão ao vivo em: 3 dias 2h28m10s,08/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"28.923,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FORD/FIESTA SD SE (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/ford/fiesta-sd-se-(4p)/ano.2015/b70daf94-14c0-11f0-b6cf-02420a00009e,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461381086_8f71ebdd-fb18-44be-b92d-09516db62e4b_pequena_leilo.webp,GO,2015,169.311,"R$ 22.800,00",Leilão ao vivo em: 3 dias 2h28m40s,08/07/2025,Flex,Branca,Sim,-,Carros,"41.451,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
NISSAN/FRONTIER SE 25 4X4 CABINE DUPLA,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/nissan/frontier-se-25-4x4-cabine-dupla/ano.2011/8b4aebb4-00e5-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461502070_6273a785-d611-4866-a073-23e2413837cf_pequena_leilo.webp,GO,2010,197.160,"R$ 40.300,00",Leilão ao vivo em: 3 dias 2h29m10s,08/07/2025,Diesel,Bege,Sim,-,Carros,"73.178,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
LAND ROVER/DISCOVERY 4 HSE,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/land-rover/discovery-4-hse/ano.2012/1e7dedcf-210f-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751461440890_c8553266-0c5c-4b59-a3e2-1a8c1948066c_pequena_leilo.webp,GO,2012,228.419,"R$ 45.000,00",Leilão ao vivo em: 3 dias 2h29m39s,08/07/2025,Diesel,Preta,Sim,Recuperado de Financiamento,Carros,"100.070,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/NOVO GOL TRACK MCV (4P/2P),https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/volkswagen/novo-gol-track-mcv-(4p%2F2p)/ano.2017/eabf5cd5-1a2b-11f0-bf87-02420a000088,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751466390473_ee320e31-661a-4e24-a714-e8fe940e04ce_pequena_leilo.webp,DF,2017,208.561,"R$ 26.400,00",Leilão ao vivo em: 3 dias 2h30m8s,08/07/2025,Flex,Vermelha,Sim,Recuperado de Financiamento,Carros,"44.944,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
CHEVROLET/PRISMA LT 1.4 MECANICO (4P),https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/chevrolet/prisma-lt-1.4-mecanico-(4p)/ano.2016/9c25c9c3-0b25-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751466421565_8e64f39a-9e2d-4e4f-865d-8fa1094b5cdf_pequena_leilo.webp,DF,2015,330.542,"R$ 28.000,00",Leilão ao vivo em: 3 dias 2h30m38s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"51.314,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
CHEVROLET/S10 HIGH COUNTRY DD4A CABINE DUPLA,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/s10-high-country-dd4a-cabine-dupla/ano.2021/40852015-300b-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751573641267_6a7f57c8-f073-4435-bada-7f34ff611b38_pequena_leilo.webp,GO,2020,98.525,"R$ 105.400,00",Leilão ao vivo em: 3 dias 2h32m7s,08/07/2025,Diesel,Branca,Sim,Recuperado de Financiamento,Carros,"183.408,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
PEUGEOT/207 XR (2P/4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/peugeot/207-xr-(2p%2F4p)/ano.2010/8cf676b3-3281-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751573611914_fccb8a7f-7c22-4e1d-92d1-8e3835a12922_pequena_leilo.webp,GO,N/A,N/A,"R$ 10.700,00",Leilão ao vivo em: 3 dias 2h32m27s,08/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JEEP/RENEGADE LONGITUDE AUTOMATICO,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/jeep/renegade-longitude-automatico/ano.2021/f0d538b8-4b58-11ef-9ceb-02420a000023,https://leilo.com.br/lote/fotos-modelo/carro.jpg,GO,2020,40.936,"R$ 49.600,00",Leilão ao vivo em: 3 dias 2h33m56s,08/07/2025,Flex,Cinza,Sim,Recuperado de Financiamento,Carros,"86.264,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FORD/KA HATCH SE 1.0 C (4P),https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/ford/ka-hatch-se-1.0-c-(4p)/ano.2020/bf76103b-2527-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751632350969_bc000271-65a7-437d-a638-eaa9bf617636_pequena_leilo.webp,DF,N/A,N/A,"R$ 27.500,00",Leilão ao vivo em: 3 dias 2h34m26s,08/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/GOL 1.0 GIV (2P/4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volkswagen/gol-1.0-giv-(2p%2F4p)/ano.2009/d4afedfd-10ce-11f0-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,GO,2008,215.642,"R$ 11.200,00",Leilão ao vivo em: 3 dias 2h34m55s,08/07/2025,Flex,Cinza,Sim,-,Carros,"20.804,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
NISSAN/SENTRA SL CVT (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/nissan/sentra-sl-cvt-(4p)/ano.2019/bf8787c5-318e-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,AM,2018,24.253,"R$ 47.100,00",Leilão ao vivo em: 3 dias 2h35m25s,08/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"85.594,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
FORD/KA SE PLUS AT C,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/ford/ka-se-plus-at-c/ano.2020/f940bd37-1fbc-11f0-abeb-02420a0000a3,https://leilo.com.br/lote/fotos-modelo/carro.jpg,GO,2019,93.751,"R$ 32.600,00",Leilão ao vivo em: 3 dias 2h35m54s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"59.264,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
HONDA/CIVIC LXS FLEX (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/honda/civic-lxs-flex-(4p)/ano.2008/03a4e225-b4fa-11ed-bf65-02420a0000a5,https://leilo.com.br/lote/fotos-modelo/carro.jpg,GO,2008,173.112,"R$ 23.400,00",Leilão ao vivo em: 3 dias 2h36m24s,08/07/2025,Flex,Prata,Sim,-,Carros,"42.544,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CHEVROLET/COBALT LT (4P),https://leilo.com.br/leilao/sao-paulo-sao-paulo/carros/chevrolet/cobalt-lt-(4p)/ano.2020/9fa786c3-94a4-11ef-9088-02420a0000e0,https://leilo.com.br/lote/fotos-modelo/carro.jpg,SP,2019,196.633,"R$ 33.400,00",Leilão: Leilão: 08/07/2025 Ter • 12:30,08/07/2025,Flex,Prata,Sim,-,Carros,"60.593,00",N/A,N/A,PATIO EXTERNO HUB - SÃO PAULO (SÃO PAULO/SP)
RENAULT/LOGAN ZEN,https://leilo.com.br/leilao/sao-paulo-sao-paulo/carros/renault/logan-zen/ano.2021/e749e37d-454c-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,SP,2020,106.687,"R$ 28.100,00",Leilão: Leilão: 08/07/2025 Ter • 12:30,08/07/2025,Flex,Prata,Sim,-,Carros,"50.920,00",N/A,N/A,LOCAL EXTERNO (VERIFICAR LOCALIZAÇÃO NA DESCRIÇÃO DO LOTE)
CHEVROLET/ONIX 10TMT LT1,https://leilo.com.br/leilao/sao-paulo-sao-paulo/carros/chevrolet/onix-10tmt-lt1/ano.2022/61d03a3e-454c-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,SP,2021,151.245,"R$ 40.200,00",Leilão: Leilão: 08/07/2025 Ter • 12:30,08/07/2025,Flex,Branca,Sim,-,Carros,"73.040,00",N/A,N/A,LOCAL EXTERNO (VERIFICAR LOCALIZAÇÃO NA DESCRIÇÃO DO LOTE)
CHEVROLET/CAPTIVA SPORT FWD 4X2,https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/chevrolet/captiva-sport-fwd-4x2/ano.2010/34c86e4f-25fc-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751463091225_1e8d7957-6f5f-492f-b794-e830c0099d12_pequena_leilo.webp,DF,2010,254.559,"R$ 17.000,00",Leilão ao vivo em: 3 dias 2h38m22s,08/07/2025,Gasolina,Preta,Sim,Recuperado de Financiamento,Carros,"35.364,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
FIAT/STRADA WORKING CABINE SIMPLES E,https://leilo.com.br/leilao/serra-espirito-santo/carros/fiat/strada-working-cabine-simples-e/ano.2019/d49e268d-24ec-11ef-b7fa-02420a00001f,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751488291747_67d9de7c-7ba4-47bc-8195-d7d3da413bf3_pequena_leilo.webp,ES,2019,202.460,"R$ 31.100,00",Leilão ao vivo em: 3 dias 2h38m52s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"54.970,00",N/A,N/A,SERRA - ES (SERRA/ES)
RENAULT/SANDERO EXPRESSION (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/renault/sandero-expression-(4p)/ano.2015/6a76e4c9-3003-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751463122065_6414feb2-3b63-49f0-9519-45b1b10f06a8_pequena_leilo.webp,GO,2015,140.112,"R$ 21.000,00",Leilão ao vivo em: 3 dias 2h39m21s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"38.145,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FIAT/PALIO ATTRACTIV (4P),https://leilo.com.br/leilao/cuiaba-mato-grosso/carros/fiat/palio-attractiv-(4p)/ano.2011/de0bbcc7-29cd-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751573586486_84afbe7c-e508-41f6-bf35-00f439b7011f_pequena_leilo.webp,MT,2011,193.926,"R$ 16.200,00",Leilão ao vivo em: 3 dias 2h39m51s,08/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"29.318,00",N/A,N/A,CUIABA-MT (CUIABÁ/MT)
VOLKSWAGEN/FOX GII 1.0 (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volkswagen/fox-gii-1.0-(4p)/ano.2014/abbbe9ef-c6aa-11ee-843f-02420a00007b,https://leilo.com.br/lote/fotos-modelo/carro.jpg,GO,2014,134.511,"R$ 21.500,00",Leilão ao vivo em: 3 dias 2h40m20s,08/07/2025,Flex,Vermelha,Sim,Recuperado de Financiamento,Carros,"38.982,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CHEVROLET/ONIX LT 1.0 (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/onix-lt-1.0-(4p)/ano.2015/5a634c09-1584-11f0-b6cf-02420a00009e,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665291969_91bcb62c-b746-4a11-bcee-2a9b6d4387b5_pequena_leilo.webp,GO,2015,176.753,"R$ 23.200,00",Leilão ao vivo em: 3 dias 2h40m50s,08/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"42.105,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CITROEN/C4 PALLAS GAF (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/citroen/c4-pallas-gaf-(4p)/ano.2010/0f0d708d-300a-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665236892_cd4f7b79-2ae8-4610-9153-c33d83301b83_pequena_leilo.webp,GO,2010,227.940,"R$ 12.900,00",Leilão ao vivo em: 3 dias 2h43m20s,08/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"23.399,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FORD/FIESTA FLEX (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/ford/fiesta-flex-(4p)/ano.2011/0bdd7656-2505-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665266168_9a09d35e-fafd-4a10-89fe-2ac3ae75557c_pequena_leilo.webp,GO,2010,123.058,"R$ 13.200,00",Leilão ao vivo em: 3 dias 2h43m49s,08/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"23.929,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
LAND ROVER/FREELANDER2 SD4 SE,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/land-rover/freelander2-sd4-se/ano.2012/74b7d85e-1afd-11f0-abeb-02420a0000a3,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665262821_63f7ba4f-75a7-437a-bc76-649d871458e8_pequena_leilo.webp,GO,2012,194.263,"R$ 33.900,00",Leilão ao vivo em: 3 dias 2h44m18s,08/07/2025,Diesel,Branca,Sim,-,Carros,"61.562,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
CITROEN/C4 ATF TENDANCE (4P),https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/citroen/c4-atf-tendance-(4p)/ano.2014/673125e3-04ec-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665330523_4dbb4850-2aea-44fb-a6db-2aed1c5186d6_pequena_leilo.webp,DF,2013,184.210,"R$ 22.600,00",Leilão ao vivo em: 3 dias 2h44m48s,08/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"41.082,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
CITROEN/C4 EXCLUSIVE A 5P F (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/citroen/c4-exclusive-a-5p-f-(4p)/ano.2011/9cdf072b-f542-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665356576_d1c9a3fc-63ae-44b5-a29a-4a07ba8e353f_pequena_leilo.webp,GO,2010,228.870,"R$ 15.600,00",Leilão ao vivo em: 3 dias 2h45m18s,08/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"28.357,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
LAND ROVER/EVOQUE PURE P5D,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/land-rover/evoque-pure-p5d/ano.2012/b152b705-f515-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665352631_bc49199b-3e94-4e48-ad65-e1930aef2213_pequena_leilo.webp,GO,2012,160.722,"R$ 47.300,00",Leilão ao vivo em: 3 dias 2h45m47s,08/07/2025,Gasolina,Preta,Sim,Recuperado de Financiamento,Carros,"85.819,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
PEUGEOT/307 PRESENCE PACK (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/peugeot/307-presence-pack-(4p)/ano.2009/4cf556b3-4a27-11ed-a391-02420a000011,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665051184_066c283e-7ee6-4f8b-9278-5b9e7794b4bc_pequena_leilo.webp,GO,2008,138.245,"R$ 12.500,00",Leilão ao vivo em: 3 dias 2h46m17s,08/07/2025,Flex,Prata,Não,Recuperado de Financiamento,Carros,"22.607,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/VIRTUS HIGHLINE AD,https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/volkswagen/virtus-highline-ad/ano.2019/c3a88471-27f0-11ef-b7fa-02420a00001f,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665056832_7a674743-eb2c-467a-bb1c-c9cdb9001db6_pequena_leilo.webp,DF,2019,83.080,"R$ 43.300,00",Leilão ao vivo em: 3 dias 2h46m46s,08/07/2025,Flex,Prata,Não,Recuperado de Financiamento,Carros,"78.713,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
FIAT/TORO FREEDOM MT D CABINE DUPLA,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/fiat/toro-freedom-mt-d-cabine-dupla/ano.2017/09cd7346-564c-11ef-ae95-02420a0000a0,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751665022807_7b7cb5c4-9535-41cf-ad81-b13813e1f781_pequena_leilo.webp,GO,2016,120.017,"R$ 47.300,00",Leilão ao vivo em: 3 dias 2h47m16s,08/07/2025,Diesel,Verde,Sim,-,Carros,"85.836,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
PORSCHE/CAYENNE V6,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/porsche/cayenne-v6/ano.2008/9d670479-d1ba-11ef-903d-02420a000042,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751664874957_2d23845f-31f6-4a3e-9b71-fab49d5675f7_pequena_leilo.webp,GO,2007,143.410,"R$ 45.300,00",Leilão ao vivo em: 3 dias 2h47m46s,08/07/2025,Gasolina,Cinza,Sim,Recuperado de Financiamento,Carros,"82.199,00",N/A,N/A,PATIO CENTRAL-GO (APARECIDA DE GOIÂNIA/GO)
FIAT/WEEKEND ATTRACTIVE,https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/weekend-attractive/ano.2018/28b7f071-1585-11f0-b6cf-02420a00009e,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649453232_1f904d2f-234c-4ab2-81d9-2b56700f6ed7_pequena_leilo.webp,AM,2018,N/A,"R$ 12.900,00",Leilão ao vivo em: 3 dias 6h45s,08/07/2025,Flex,Branca,Sim,-,Carros,"41.837,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
CHEVROLET/ONIX 10MT LT1,https://leilo.com.br/leilao/candeias-bahia/carros/chevrolet/onix-10mt-lt1/ano.2020/10bb2e84-2146-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649480668_65efb44b-fb32-478e-88ef-d2bf02960685_pequena_leilo.webp,BA,2020,N/A,"R$ 18.500,00",Leilão ao vivo em: 3 dias 6h1m15s,08/07/2025,Flex,Branca,Sim,-,Carros,"61.588,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
CHEVROLET/ASTRA ADVANTAGE (2P/4P),https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/chevrolet/astra-advantage-(2p%2F4p)/ano.2006/a32cb992-487e-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649992741_4a269cba-8bed-41a6-af4c-d7bbc1f1435b_pequena_leilo.webp,DF,2006,N/A,"R$ 8.100,00",Leilão ao vivo em: 3 dias 6h2m15s,08/07/2025,Flex,Preta,Sim,-,Carros,"22.940,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
KIA/CERATO FF SX,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/kia/cerato-ff-sx/ano.2022/a10de545-3327-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649512546_1c552f5e-89e4-4a5f-8217-b492a7dd3dc2_pequena_leilo.webp,GO,2021,78.295,"R$ 28.200,00",Leilão ao vivo em: 3 dias 6h2m44s,08/07/2025,Flex,Cinza,Não,-,Carros,"93.698,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
PEUGEOT/408 BUSINESS,https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/peugeot/408-business/ano.2018/0dc6dc5b-3cb4-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649993541_2d5220db-ce82-4be8-acf9-88d606ddad3d_pequena_leilo.webp,DF,2017,135.076,"R$ 16.700,00",Leilão ao vivo em: 3 dias 6h3m3s,08/07/2025,Flex,Preta,Sim,-,Carros,"55.354,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
FIAT/UNO ECONOMY (4P/2P),https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/uno-economy-(4p%2F2p)/ano.2013/99286822-3d92-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649540454_a9f15bfc-7df9-451e-9c2d-26e56d1c8b82_pequena_leilo.webp,CE,2012,167.160,"R$ 9.400,00",Leilão ao vivo em: 3 dias 6h3m32s,08/07/2025,Flex,Branca,Sim,-,Carros,"31.085,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
HONDA/CITY EX (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/honda/city-ex-(4p)/ano.2015/4c9b4e1b-438f-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649543139_f6356dfb-1e45-437b-9115-7c68c0fae88c_pequena_leilo.webp,CE,2015,N/A,"R$ 19.500,00",Leilão ao vivo em: 3 dias 6h4m2s,08/07/2025,Flex,Branca,Sim,-,Carros,"64.768,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
